#FamilyID	human<0>	chimp<1>	orang<2>	<3>	baboon<4>	macaque<5>	gibbon<6>	<7>	<8>	<9>	horse<10>	cat<11>	marmoset<12>	<13>	cow<14>	<15>	mouse<16>	rat<17>	<18>	<19>	<20>	<21>	<22>	
165	1.47844e-05	0.558778	0.628691	0.584406	0.560251	0.0911296	0.648501	0.531627	0.669243	0.590118	0.856517	0.388099	0.775562	0.669272	0.402926	0.566972	0.133837	0.0669088	0.564283	0.716207	0.465817	0.79691	N/A
169	0.558778	0.558778	0.196963	0.584406	0.0328531	1.60439e-05	0.648501	0.531627	0.669243	0.590118	0.0296385	0.210863	0.440174	0.669272	0.00120861	0.560239	0.51104	0.0769294	0.827984	0.700944	0.199763	0.479848	N/A
170	4.73964e-37	0.0888824	3.57075e-06	0.0418506	0.0911296	9.16085e-16	0.0822494	0.527843	0.0975408	0.580309	0.795512	0.795512	0.0205625	0.0121732	0.133937	0.539026	0.17686	0.736733	0.772779	0.644685	0.325279	0.721307	N/A
172	0.545121	0.545121	1.82525e-05	0.113838	0.000948858	3.99412e-12	0.00595488	0.527843	0.669243	0.136959	0.514128	0.514128	7.20346e-07	0.284755	0.823737	0.54627	0.774227	0.226857	0.0768091	0.284895	0.405998	0.76545	N/A
173	9.21979e-13	0.590227	0.615702	1.23866e-09	0.000515374	2.53701e-05	0.618799	0.0124035	0.636864	0.57012	0.0415933	0.0415933	0.332578	0.0703517	0.0668828	0.0587844	6.72107e-07	0.0568412	0.772779	0.644685	0.0621783	0.385698	N/A
174	0.538044	0.538044	0.0493554	0.555547	0.0205652	0.0587966	0.602336	0.520132	0.618579	0.559534	0.0113508	0.322592	0.738117	0.209425	0.00356169	0.592334	0.756989	0.406678	0.00661901	0.00698433	0.313822	0.262649	N/A
179	1.00321e-17	9.02184e-05	1.59345e-09	0.633772	0.573558	0.0410048	5.61274e-12	1.57306e-07	0.696834	0.608657	0.677977	0.268219	0.790277	0.123896	0.68601	0.516192	0.559978	0.559978	2.22e-07	0.567508	0.335683	0.615353	N/A
180	0.0888824	0.558778	0.0149465	0.584406	0.560251	0.00287863	0.228211	0.531627	0.669243	0.590118	0.576298	0.846019	0.101168	0.669272	0.588965	0.560239	0.437787	0.774227	0.827984	0.700944	0.874175	0.782452	N/A
181	0.58423	0.128039	6.54226e-06	0.618443	2.3769e-05	0.566985	0.137337	0.546307	0.306584	0.0103056	0.0608593	0.795512	0.802943	0.696866	0.0668828	0.539026	0.609391	0.164312	0.000579898	0.644685	0.141155	0.128846	N/A
183	0.558778	0.0319791	0.628691	0.584406	0.560251	0.000948858	0.0935929	0.531627	0.669243	0.590118	0.0296385	0.360136	0.228778	0.669272	0.851911	0.560239	0.774227	0.774227	0.827984	0.700944	0.874175	0.782452	N/A
185	0.515769	0.0236546	0.555503	0.0518909	0.586237	0.000196648	0.0990243	0.512229	0.0410618	3.78837e-12	0.00369568	0.00050737	5.37428e-08	0.327117	1.24065e-05	0.55334	0.000102234	6.72107e-07	0.0408989	0.312773	0.438036	0.782452	N/A
188	3.12186e-16	0.0785746	0.176513	0.575125	0.553351	0.553351	0.20538	0.527843	0.653709	0.580309	0.576298	0.360136	0.204318	0.653737	0.851911	0.560239	0.406678	0.756989	0.539058	0.700944	0.639561	0.782452	N/A
190	0.552031	0.0785746	0.0117101	0.575125	0.553351	5.99294e-07	0.20538	0.527843	0.653709	0.580309	0.548106	0.548106	0.204318	0.653737	0.34322	0.55334	0.788988	0.788988	0.813469	0.684076	0.149911	0.76545	N/A
192	0.552031	0.552031	0.615702	0.575125	0.000716467	0.553351	0.000255638	0.527843	0.653709	0.580309	0.00570531	0.846019	0.758358	0.653737	2.87069e-05	0.560239	0.0202144	0.465181	0.539058	0.700944	0.438036	0.782452	N/A
194	0.108866	0.000106783	0.652549	0.602018	0.586237	0.0491152	0.0119852	0.539057	0.0410618	0.608657	0.210874	0.0049209	0.27359	0.696866	0.775912	0.531601	0.0130027	0.684325	0.000579898	0.221291	0.545521	0.721307	N/A
198	0.552031	0.0785746	0.176513	0.575125	0.0805829	0.00221772	0.634159	0.527843	0.653709	0.580309	0.846019	0.360136	0.0157686	0.261351	0.588965	0.560239	0.756989	0.756989	0.827984	0.700944	0.639561	0.782452	N/A
200	0.0572997	0.538044	0.601944	0.0990704	0.553351	0.0287641	0.00434828	0.524011	0.653709	0.121792	0.795512	0.472474	5.57259e-18	0.0137075	0.803247	0.539026	0.756989	0.756989	0.0219809	0.254498	0.368775	0.745315	N/A
201	7.71245e-09	0.0785746	0.176513	0.575125	0.566985	0.0036156	0.634159	0.527843	0.0223925	0.580309	0.833041	0.548106	0.758358	0.653737	0.839493	0.55334	0.371148	0.17686	0.813469	0.684076	0.614639	0.76545	N/A
202	0.00210456	0.000678638	0.0687556	0.575125	0.0805829	0.0287641	0.00595488	0.527843	0.653709	0.580309	0.00570531	0.057788	0.228778	0.261351	0.127458	0.560239	0.202544	0.406678	0.827984	0.700944	0.639561	0.782452	N/A
205	0.0236546	0.515769	2.95004e-08	2.0506e-07	4.42364e-10	0.101453	2.46651e-08	0.524011	0.110823	0.00233486	0.816657	9.12552e-07	7.64785e-15	0.284755	0.000126959	0.54627	0.559978	0.559978	0.0219809	0.6654	0.00161847	0.158641	N/A
212	0.552031	0.0279981	0.0687556	0.575125	0.54628	0.0698072	0.20538	0.527843	0.236246	0.580309	0.576298	0.576298	0.758358	0.653737	0.0146626	0.560239	0.406678	0.756989	0.539058	0.700944	0.639561	0.782452	N/A
214	0.552031	0.552031	0.601944	0.0359103	0.0011368	0.0587966	0.155432	0.0103374	0.618579	0.559534	0.0608593	0.472474	0.332578	0.618603	0.803247	0.539026	0.0652544	0.850795	0.772779	0.644685	0.000130727	0.0075492	N/A
217	8.92035e-28	0.0785746	0.615702	0.575125	0.0698072	0.54628	0.181155	0.0124035	0.636864	0.57012	0.816657	0.816657	0.738117	0.63689	0.307562	0.54627	0.020171	0.71279	0.795464	0.6654	0.584043	0.745315	N/A
221	0.558778	0.558778	0.176513	0.0418506	0.0287641	0.000716467	0.634159	0.527843	0.653709	0.580309	0.833041	0.183447	0.409057	0.653737	0.839493	0.55334	0.0997235	0.437787	0.813469	0.684076	0.405998	0.76545	N/A
222	0.000678638	0.0279981	0.615702	0.575125	0.0805829	0.553351	0.0822494	0.527843	0.653709	0.580309	0.328857	0.833041	0.758358	0.653737	0.839493	0.55334	0.756989	0.756989	0.813469	0.684076	0.864044	0.76545	N/A
223	0.0236546	0.515769	0.000193579	9.64668e-06	0.000716467	5.99294e-07	8.12064e-05	0.520132	0.653709	0.00177045	9.35135e-05	0.0793977	8.80901e-12	0.0137075	0.165892	0.54627	1.90268e-08	5.78167e-10	0.0768091	0.284895	0.405998	0.76545	N/A
225	0.545121	0.545121	0.000511164	0.113838	0.0805829	0.553351	0.20538	0.527843	0.653709	0.580309	0.833041	0.833041	0.758358	0.653737	0.839493	0.55334	0.756989	0.756989	0.813469	0.684076	0.864044	0.76545	N/A
227	0.000678638	0.0279981	0.615702	0.575125	0.0805829	0.00221772	0.634159	0.527843	0.653709	0.580309	0.548106	0.548106	0.758358	0.653737	0.107052	0.55334	0.736733	0.736733	0.813469	0.684076	0.614639	0.76545	N/A
228	0.552031	0.000678638	0.615702	0.575125	0.553351	0.0805829	0.016352	0.527843	0.653709	0.580309	0.833041	0.833041	0.758358	0.653737	0.561353	0.55334	0.406678	0.756989	0.813469	0.684076	0.864044	0.76545	N/A
238	0.545121	0.545121	0.0687556	0.113838	0.000716467	0.00221772	0.634159	0.527843	0.653709	0.580309	0.816657	0.293821	0.758358	0.653737	0.527933	0.54627	0.736733	0.371148	0.256776	0.6654	0.851035	0.745315	N/A
239	0.538044	0.538044	0.587362	0.555547	0.0205652	0.0587966	0.602336	0.520132	0.618579	0.559534	0.136676	0.23652	0.00194748	0.000663851	0.00436984	0.566972	0.609391	0.164312	0.827984	0.140079	0.00651171	0.0720626	N/A
241	0.590227	0.00690718	0.115612	0.0711767	0.101453	8.47062e-05	5.142e-13	1.12439e-05	0.683583	0.599562	0.354238	0.729932	0.738117	0.000909743	0.7385	0.523992	0.0890098	0.559978	0.00395828	0.596058	0.0443106	0.657673	N/A
242	0.00155203	0.545121	0.0590934	0.56551	0.54628	0.000515374	0.618799	0.524011	0.636864	0.57012	0.293821	0.816657	0.738117	0.63689	0.823737	0.54627	0.0372899	0.0111775	0.795464	0.6654	0.368775	0.745315	N/A
243	0.00089893	0.558778	0.628691	0.584406	0.0698072	0.54628	0.648501	0.531627	0.636864	0.0039163	0.816657	0.293821	0.373485	0.63689	0.823737	0.54627	0.17686	0.371148	0.795464	0.6654	0.851035	0.745315	N/A
244	0.0680488	0.545121	0.601944	0.56551	0.553351	4.16091e-12	0.181155	0.524011	0.0840373	0.57012	0.154367	0.000917417	0.738117	0.63689	0.165892	0.54627	0.71279	0.330334	0.795464	0.6654	0.584043	0.745315	N/A
245	0.0680488	0.545121	0.00878631	0.56551	0.000515374	0.54628	0.181155	0.524011	0.636864	0.57012	0.548106	0.833041	0.373485	0.63689	0.839493	0.55334	0.788988	0.788988	0.509433	0.684076	0.149911	0.76545	N/A
251	0.578089	0.00504141	0.601944	2.98062e-08	0.000515374	3.37727e-07	0.00434828	0.524011	0.636864	0.57012	0.0415933	0.767603	0.0664222	0.63689	0.775912	0.531601	0.684325	0.121506	0.0694044	0.621671	0.809649	0.692489	N/A
253	0.00155203	0.545121	0.0590934	0.56551	0.0246678	0.000515374	0.181155	0.524011	0.636864	0.57012	0.816657	0.293821	0.738117	0.63689	0.823737	0.54627	0.17686	0.736733	0.795464	0.6654	0.851035	0.745315	N/A
257	0.0240102	5.44068e-06	0.00301467	0.56551	0.0698072	1.26104e-14	0.618799	0.524011	0.636864	0.57012	0.472474	0.472474	0.00781562	0.63689	0.803247	0.539026	0.0653808	0.371148	0.220748	0.644685	0.325279	0.721307	N/A
259	0.0319791	0.558778	0.587362	4.46884e-05	0.0587966	0.0205652	0.155432	0.520132	0.618579	0.559534	0.833041	0.548106	0.0205625	0.618603	0.0101721	0.55334	0.71279	0.71279	0.474211	0.106831	0.584043	0.745315	N/A
268	0.538044	0.0572997	0.0590934	0.0990704	0.54628	0.00163602	0.0707659	0.524011	0.636864	0.57012	0.816657	0.816657	0.738117	0.63689	0.527933	0.54627	0.736733	0.736733	0.795464	0.6654	0.851035	0.745315	N/A
270	0.000488066	0.545121	0.601944	0.56551	0.54628	0.0698072	0.0123389	0.524011	0.636864	0.57012	0.293821	0.816657	0.738117	0.63689	0.823737	0.54627	0.736733	0.736733	0.795464	0.6654	0.851035	0.745315	N/A
271	0.538044	0.0572997	0.587362	0.555547	0.0246678	0.54628	0.602336	0.520132	0.636864	0.106111	0.514128	0.514128	0.000133844	0.236291	0.0867053	0.54627	0.71279	0.71279	0.256776	0.6654	0.584043	0.745315	N/A
274	0.545121	0.0680488	0.0590934	0.56551	0.00163602	0.0698072	0.618799	0.524011	0.636864	0.57012	0.293821	0.514128	0.738117	0.63689	0.307562	0.54627	0.330334	0.71279	0.795464	0.6654	0.584043	0.745315	N/A
281	0.000327768	0.0200165	0.0493554	0.555547	0.0205652	0.539034	0.602336	0.520132	0.618579	0.559534	0.183447	0.00050737	0.714158	0.618603	0.839493	0.55334	0.330334	0.71279	0.474211	0.106831	0.584043	0.745315	N/A
283	0.545121	0.0240102	0.601944	0.56551	0.54628	5.90893e-06	0.618799	0.524011	0.636864	0.57012	0.816657	0.816657	0.738117	0.63689	0.823737	0.54627	0.736733	0.736733	0.795464	0.6654	0.851035	0.745315	N/A
285	0.0240102	0.545121	0.0590934	0.56551	0.0246678	0.54628	0.181155	0.524011	0.636864	0.57012	0.0793977	0.293821	0.738117	0.63689	0.527933	0.54627	0.0130027	0.684325	0.795464	0.6654	0.219947	0.745315	N/A
286	0.530797	0.530797	4.60324e-10	0.00109946	0.000515374	0.00163602	0.00434828	0.524011	0.636864	0.57012	0.472474	0.472474	0.000765147	0.63689	0.803247	0.539026	0.330334	0.149823	0.220748	0.644685	0.833704	0.721307	N/A
287	1.49183e-19	0.000198302	0.571902	0.545223	0.54628	0.00163602	0.584679	0.516205	0.00797479	0.548533	0.00168245	0.42046	0.0132649	0.598732	0.0463985	0.531601	7.29196e-05	0.371148	0.743749	0.621671	0.0710785	0.692489	N/A
288	0.545121	0.545121	0.601944	0.56551	0.560251	0.560251	0.00434828	0.524011	0.0975408	0.121792	0.816657	0.0021922	0.758358	0.653737	1.43212e-06	0.54627	0.559978	0.0890098	0.256776	0.6654	0.00161847	0.158641	N/A
289	0.545121	0.0680488	0.601944	0.56551	0.560251	5.9782e-05	0.181155	0.524011	0.0170052	0.57012	0.00925059	0.795512	0.373485	0.63689	0.267335	0.539026	0.149823	0.330334	0.220748	0.644685	0.833704	0.721307	N/A
290	0.530797	0.530797	0.00621034	0.0838353	0.0587966	7.55689e-21	0.155432	0.520132	0.618579	0.559534	0.795512	0.123754	0.332578	0.618603	0.803247	0.539026	0.330334	0.71279	0.772779	0.644685	0.833704	0.721307	N/A
291	0.0279981	0.552031	0.571902	2.31276e-05	0.531608	0.000723421	0.584679	0.516205	0.598712	0.548533	0.154367	0.000246016	0.285258	0.598732	0.823737	0.54627	0.371148	0.736733	0.0612686	0.6654	0.851035	0.745315	N/A
293	0.00210456	0.552031	0.601944	0.0359103	0.00163602	0.000515374	0.181155	0.524011	0.636864	0.57012	0.795512	0.795512	0.332578	0.0703517	0.803247	0.539026	0.330334	0.149823	0.772779	0.644685	0.833704	0.721307	N/A
295	0.538044	1.35786e-05	0.587362	0.555547	0.539034	0.539034	0.155432	0.520132	0.618579	0.559534	0.514128	0.293821	0.0664222	0.209425	0.823737	0.54627	0.71279	0.71279	0.795464	0.6654	0.584043	0.745315	N/A
296	0.50798	0.0119539	0.00990623	0.511927	0.508198	2.78905e-07	0.523513	0.504127	0.527952	0.512852	0.604852	0.604852	0.560551	0.527958	2.18719e-49	0.508196	0.559978	0.559978	0.58989	0.535636	0.638009	0.563611	N/A
299	0.0240102	0.0680488	0.0590934	0.56551	0.54628	0.54628	0.00434828	0.524011	0.636864	0.57012	0.472474	0.795512	0.373485	0.63689	0.267335	0.539026	0.736733	0.736733	0.220748	0.644685	0.325279	0.721307	N/A
300	5.93023e-11	0.538044	0.571902	0.0239772	0.531608	0.0164575	0.584679	0.516205	0.598712	0.548533	0.816657	0.00546323	0.685631	0.598732	0.527933	0.54627	0.330334	0.71279	0.431785	0.0896251	0.833704	0.721307	N/A
301	0.0200165	0.0572997	0.587362	0.555547	0.0246678	0.54628	0.155432	0.520132	0.636864	0.106111	0.154367	0.816657	0.000765147	0.63689	0.307562	0.54627	0.684325	0.684325	0.795464	0.6654	0.219947	0.745315	N/A
302	5.38779e-07	0.0785746	0.0117101	0.575125	0.000515374	0.0246678	0.181155	0.0124035	0.636864	0.57012	0.354238	0.0242431	0.000802136	0.00797845	0.7385	0.523992	0.788988	0.788988	0.743749	0.184945	0.00843578	0.344349	N/A
303	5.73071e-11	0.0680488	0.601944	0.56551	4.23075e-08	0.00163602	0.00434828	0.524011	0.636864	0.57012	0.210874	0.42046	0.738117	0.63689	0.434869	0.531601	0.0653808	0.371148	0.220748	0.221291	0.325279	0.721307	N/A
304	0.0240102	0.0680488	0.0590934	0.56551	0.54628	0.0246678	0.181155	0.524011	0.636864	0.57012	0.254602	0.795512	0.178458	0.63689	0.0108942	0.539026	0.330334	0.71279	0.220748	0.644685	0.833704	0.721307	N/A
305	0.545121	0.0680488	0.601944	0.56551	0.54628	5.90893e-06	0.181155	0.524011	0.636864	0.57012	0.795512	0.795512	0.178458	0.63689	0.803247	0.539026	0.736733	0.17686	0.220748	0.644685	0.325279	0.721307	N/A
308	0.538044	0.0572997	0.587362	0.555547	0.539034	1.47113e-05	0.155432	0.520132	0.618579	0.559534	0.795512	0.795512	0.151216	0.618603	0.267335	0.539026	0.736733	0.17686	0.772779	0.644685	0.325279	0.721307	N/A
309	0.50798	0.50798	0.519624	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.0242431	0.0242431	0.560551	0.527958	3.63868e-08	0.047535	0.429274	0.167996	0.00296931	0.621671	6.59408e-07	0.000832053	N/A
310	0.538044	0.0572997	0.0493554	0.555547	0.54628	0.0246678	0.602336	0.520132	0.070335	0.559534	0.472474	0.0608593	0.151216	0.618603	0.267335	0.539026	0.0653808	0.371148	0.772779	0.644685	0.325279	0.721307	N/A
314	0.50798	0.50798	0.5381	0.0351438	0.0246678	0.54628	0.068083	0.508203	0.636864	2.81554e-07	0.268219	0.677977	1.82097e-09	0.236291	0.280495	0.516192	0.000102234	7.82628e-12	0.0968811	0.000304723	0.0621783	0.385698	N/A
318	0.0236546	0.515769	0.555503	0.0518909	0.553351	0.00221772	0.0990243	0.512229	0.0840373	2.35283e-05	0.154367	9.12552e-07	0.00781562	0.63689	0.823737	0.54627	0.0130027	0.121506	0.795464	0.6654	0.219947	0.745315	N/A
319	1.5214e-18	0.000488066	0.601944	0.56551	0.000515374	2.53701e-05	0.00434828	0.524011	0.636864	0.57012	0.354238	0.729932	0.178458	0.63689	0.368191	0.523992	0.283176	0.684325	0.0694044	0.184945	0.809649	0.692489	N/A
323	0.000327768	0.538044	0.587362	0.555547	0.54628	0.00163602	0.0591577	0.520132	0.070335	0.559534	0.795512	0.795512	0.714158	0.618603	0.803247	0.539026	0.71279	0.149823	0.772779	0.644685	0.833704	0.721307	N/A
324	1.35786e-05	0.538044	0.587362	0.555547	0.531608	0.531608	0.602336	0.520132	0.180556	0.559534	0.254602	0.472474	0.714158	0.618603	0.803247	0.539026	0.371148	0.0653808	0.772779	0.644685	0.325279	0.721307	N/A
325	0.50798	0.50798	0.00621034	7.91781e-08	3.38258e-06	0.579974	8.12064e-05	0.520132	0.00201765	6.28035e-05	0.0242431	0.729932	6.19354e-05	0.669272	0.7385	0.523992	0.000777216	0.121506	0.000948099	0.184945	0.809649	0.692489	N/A
329	0.0463215	0.530797	0.00621034	0.0838353	0.0698072	4.67037e-09	0.155432	0.520132	0.636864	0.106111	0.472474	0.795512	0.178458	0.63689	0.803247	0.539026	0.684325	0.684325	0.220748	0.644685	0.545521	0.721307	N/A
334	0.538044	0.0572997	0.587362	0.555547	0.0246678	0.54628	0.00296733	0.520132	0.070335	0.559534	0.472474	0.00925059	0.332578	0.618603	0.267335	0.539026	0.774227	0.226857	0.772779	0.644685	0.123593	0.385698	N/A
335	1.57313e-07	0.0572997	0.587362	0.555547	0.0475449	0.531608	0.000328286	0.520132	0.180556	0.559534	0.795512	0.795512	0.714158	0.618603	0.803247	0.539026	0.71279	0.71279	0.772779	0.644685	0.833704	0.721307	N/A
336	0.000685832	0.530797	0.571902	0.545223	0.531608	0.000209491	0.00571117	0.516205	0.598712	0.548533	0.795512	0.795512	0.685631	0.598732	0.803247	0.539026	0.788988	0.788988	0.431785	0.644685	0.0621783	0.385698	N/A
342	0.000198302	0.530797	0.0493554	0.0838353	0.539034	0.0587966	0.0591577	0.520132	0.618579	0.559534	0.0445332	0.098402	0.332578	0.618603	0.839493	0.55334	0.228371	0.650294	0.474211	0.106831	0.182115	0.158641	N/A
344	0.0200165	0.0572997	0.587362	0.555547	0.539034	0.539034	0.602336	0.520132	0.618579	0.559534	0.0608593	0.472474	0.0205625	0.618603	0.00139785	0.539026	0.371148	0.17686	0.772779	0.644685	0.325279	0.721307	N/A
346	0.545121	0.0240102	0.587362	0.0299514	0.523997	0.000105915	8.12064e-05	0.520132	0.0042314	0.559534	9.35135e-05	0.514128	0.000765147	0.209425	0.0867053	0.54627	0.756989	0.756989	0.795464	0.6654	0.368775	0.745315	N/A
347	0.0200165	0.0572997	0.587362	0.555547	0.0587966	0.0205652	0.00877157	0.520132	0.618579	0.559534	0.254602	0.254602	0.151216	0.618603	0.133937	0.539026	0.283176	0.121506	0.772779	0.644685	0.545521	0.721307	N/A
349	0.0572997	0.538044	0.587362	0.555547	0.0205652	0.0587966	0.602336	0.520132	0.618579	0.559534	0.795512	0.0215239	0.714158	0.618603	0.803247	0.539026	0.020171	0.149823	0.772779	0.644685	0.833704	0.721307	N/A
352	0.523373	0.523373	0.0835524	0.534521	0.0205652	0.539034	0.56573	0.512229	0.618579	0.000863131	0.514128	0.816657	1.81788e-07	0.00841502	0.823737	0.54627	0.283176	0.684325	0.256776	0.6654	0.219947	0.745315	N/A
353	0.0351084	0.523373	0.029701	0.534521	3.02172e-06	6.73535e-19	0.000943909	0.512229	0.618579	0.000863131	0.0608593	0.0215239	7.6215e-05	0.209425	0.133937	0.539026	0.71279	0.330334	0.220748	0.644685	0.833704	0.721307	N/A
355	0.538044	0.538044	0.571902	0.0239772	0.54628	0.54628	0.128096	0.516205	0.00797479	0.548533	0.123754	0.0608593	0.285258	0.598732	0.267335	0.539026	0.736733	0.17686	0.431785	0.644685	0.325279	0.721307	N/A
359	0.00155203	0.545121	0.155015	0.56551	0.54628	0.0246678	0.618799	0.524011	0.636864	0.57012	0.210874	0.42046	0.0664222	0.63689	0.434869	0.531601	0.609391	0.609391	0.0694044	0.621671	0.141155	0.692489	N/A
360	0.515769	0.0236546	0.571902	0.000450395	0.0805829	8.81237e-09	0.128096	0.516205	0.0840373	0.00127908	0.42046	0.42046	8.21031e-09	0.63689	0.222097	0.531601	0.0130027	0.121506	0.0694044	0.621671	0.809649	0.692489	N/A
362	0.000327768	0.538044	0.00204867	0.555547	0.0587966	0.0205652	1.11646e-05	0.520132	0.618579	0.559534	0.472474	3.97352e-07	0.714158	0.618603	0.486724	0.539026	0.609391	0.164312	0.772779	0.644685	0.141155	0.128846	N/A
366	0.545121	0.545121	0.601944	0.56551	0.0205652	3.02172e-06	0.618799	0.524011	0.618579	0.0322843	0.00925059	0.0215239	1.19633e-06	0.618603	0.803247	0.539026	0.17686	0.736733	0.772779	0.644685	0.325279	0.721307	N/A
368	0.538044	0.0572997	0.000328281	0.0990704	0.0587966	0.539034	0.618799	0.524011	0.618579	0.0322843	0.767603	0.767603	0.685631	0.0564741	0.775912	0.531601	0.149823	0.71279	0.743749	0.621671	0.274352	0.692489	N/A
370	0.0279981	0.0785746	1.82525e-05	0.575125	0.553351	0.000716467	7.65832e-06	0.527843	0.653709	0.580309	0.268219	0.110068	0.00126428	0.653737	0.280495	0.516192	0.609391	0.609391	1.88687e-05	0.567508	0.721825	0.615353	N/A
377	0.000378511	0.523373	0.555503	0.534521	0.523997	0.0123458	0.000943909	0.512229	0.577104	0.537098	0.0323008	0.514128	0.685631	0.149614	0.307562	0.54627	0.756989	0.0824264	0.0612686	0.6654	0.368775	0.745315	N/A
387	0.538044	0.538044	0.587362	0.555547	0.539034	0.0587966	0.155432	0.520132	0.618579	0.559534	0.0215239	0.0608593	0.000105838	0.618603	0.486724	0.539026	0.000738819	0.371148	0.772779	0.644685	0.325279	0.721307	N/A
389	1.06599e-11	0.0463215	0.571902	0.545223	0.531608	0.0164575	0.128096	0.516205	0.598712	0.548533	0.767603	0.000416552	0.685631	0.598732	0.775912	0.531601	0.684325	0.121506	0.743749	0.621671	0.809649	0.692489	N/A
391	0.538044	0.538044	0.0493554	0.555547	0.539034	0.000346181	0.602336	0.520132	0.618579	0.559534	0.795512	0.00925059	0.00489135	0.618603	0.803247	0.539026	0.71279	0.71279	0.772779	0.644685	0.833704	0.721307	N/A
394	0.523373	0.000100228	0.000193579	0.00074123	0.54628	6.72906e-11	0.00296733	0.520132	0.070335	0.559534	0.000469897	0.795512	0.714158	0.618603	0.267335	0.539026	0.020171	0.149823	0.772779	0.644685	0.833704	0.721307	N/A
395	0.50798	0.50798	0.0293375	0.511927	0.508198	0.508198	0.523513	0.504127	0.527952	0.512852	0.0904794	0.42046	0.610335	0.0804135	0.434869	0.531601	4.37022e-10	0.0298485	0.0302891	0.621671	0.000129608	0.0052319	N/A
396	6.98917e-06	0.530797	0.571902	0.545223	0.0164575	0.0475449	0.584679	0.516205	0.598712	0.548533	0.795512	0.123754	0.685631	0.598732	0.803247	0.539026	0.71279	0.71279	0.431785	0.644685	0.833704	0.721307	N/A
399	0.530797	0.0463215	0.571902	0.545223	0.54628	0.00163602	0.128096	0.516205	0.636864	0.00127908	0.42046	0.42046	1.30997e-05	0.63689	0.222097	0.531601	0.283176	0.684325	0.0694044	0.621671	0.809649	0.692489	N/A
401	0.50798	0.50798	0.029701	0.000228888	0.54628	0.0246678	0.0990243	0.512229	0.636864	2.35283e-05	0.0242431	0.0576734	5.64589e-19	0.236291	0.0272779	0.523992	0.0070857	0.650294	0.000432141	0.596058	0.774756	0.657673	N/A
402	0.545121	0.545121	0.587362	0.0299514	0.539034	0.0011368	0.00296733	0.520132	0.618579	0.559534	0.767603	0.0415933	0.285258	0.0564741	0.434869	0.531601	0.0653808	0.736733	0.743749	0.621671	0.0710785	0.692489	N/A
404	0.0200165	0.538044	0.587362	0.555547	0.539034	3.02172e-06	0.155432	0.520132	0.618579	0.559534	0.795512	0.472474	0.151216	0.618603	0.0247342	0.539026	0.684325	0.684325	0.772779	0.644685	0.545521	0.721307	N/A
405	0.0236546	0.515769	0.029701	0.0518909	0.539034	1.47113e-05	0.000943909	0.512229	0.618579	0.000863131	0.0021922	0.0323008	0.00781562	0.209425	0.307562	0.54627	3.89994e-06	0.00761844	0.795464	0.6654	0.851035	0.745315	N/A
407	1.06599e-11	0.530797	0.571902	0.545223	0.531608	0.0164575	0.584679	0.516205	0.598712	0.548533	0.767603	0.42046	0.034209	0.598732	0.222097	0.531601	0.684325	0.684325	0.743749	0.621671	0.809649	0.692489	N/A
